closely,Adverb
closeness,Noun
closer,Noun or Verb (usu participle)
closes,Unknown
closest,Verb (usu participle)
closing,Verb (usu participle) or Noun
clothe,Verb (usu participle)
clothed,Verb (transitive)
clothes,Plural Noun
clothing,Noun
cloud,Noun or Verb (usu participle) or Verb (transitive)
clouded,Adjective
clouding,Unknown
cloudless,Adjective
clouds,Unknown
cloudy,Adjective
club,Noun or Verb (usu participle)
clubs,Unknown
clue,Noun or Verb (usu participle)
clueless,Adjective
clues,Unknown
co,Noun
coach,Noun or Verb (usu participle) or Verb (transitive)
coached,Unknown
coaches,Unknown
coaching,Unknown
coal,Noun or Verb (usu participle)
coals,Unknown
coast,Noun or Verb (usu participle) or Verb (intransitive)
coastal,Adjective
coasts,Unknown
coat,Noun or Verb (transitive)
coated,Adjective
coats,Unknown
coffee,Noun
coffees,Unknown
cold,Adjective or Noun or Adverb
colder,Unknown
coldest,Unknown
coldly,Adverb
coldness,Noun
colds,Unknown
collect,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Adverb or Adjective or Noun
collected,Adjective
collecting,Unknown
collection,Noun
collections,Unknown
collector,Noun
collectors,Unknown
collects,Unknown
college,Noun
colleges,Unknown
color,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
colored,Adjective
colorful,Adjective
colorfully,Adverb
coloring,Noun
colorless,Adjective
colors,Plural Noun
colour,Noun or Verb (transitive) or Verb (intransitive)
coloured,Adjective
colourful,Adjective
colourfully,Adverb
colouring,Noun
colourless,Adjective
colours,Unknown
combination,Noun
combinations,Plural Noun
combine,Verb (usu participle) or Noun
combined,Verb (usu participle)
combines,Unknown
combining,Verb (usu participle)
come,Verb (usu participle) or Verb (transitive) or Interjection
comes,Noun
comfort,Noun or Verb (transitive)
comfortable,Adjective
comfortably,Adverb
comforted,Unknown
comforting,Unknown
comfortingly,Adverb
comforts,Unknown
coming,Adjective or Noun
command,Verb (usu participle) or Verb (transitive) or Noun
commanded,Unknown
commander,Noun
commanders,Unknown
commanding,Adjective
commandment,Noun
commandments,Unknown
commands,Unknown
commerce,Noun
commercial,Adjective or Noun
commercialisation,Noun
commercialise,Verb (transitive)
commercialised,Verb (transitive)
commercialises,Unknown
commercialising,Verb (transitive)
commercialism,Noun
commercialization,Noun
commercialize,Verb (transitive)
commercialized,Verb (transitive)
commercializes,Unknown
commercializing,Verb (transitive)
commercially,Adverb
commercials,Unknown
committee,Noun
committees,Unknown
common,Adjective or Noun
commonly,Adverb
communicator,Noun
communicators,Unknown
companies,Plural Noun
company,Noun or Verb (usu participle)
comparable,Adjective
comparably,Adverb
comparative,Adjective or Noun
comparatively,Adverb
compare,Verb (transitive) or Verb (intransitive) or Noun
compared,Verb (usu participle)
compares,Unknown
comparing,Verb (usu participle)
comparison,Noun
comparisons,Unknown
compensation,Noun
compete,Verb (intransitive)
competed,Verb (intransitive)
competes,Unknown
competing,Verb (intransitive)
competition,Noun
competitions,Unknown
competitive,Adjective
competitively,Adverb
competitiveness,Noun
competitor,Noun
competitors,Unknown
complain,Verb (intransitive)
complained,Unknown
complaining,Unknown
complains,Unknown
complaint,Noun
complaints,Unknown
complete,Adjective or Verb (transitive)
completed,Verb (usu participle)
completely,Adverb
completes,Unknown
completing,Verb (usu participle)
completion,Noun
complexes,Unknown
complicate,Verb (usu participle) or Adjective
complicated,Adjective
complicates,Unknown
complicating,Verb (usu participle)
complication,Noun
complications,Unknown
computerise,Unknown
computerize,Verb (transitive) or Verb (intransitive)
concentrations,Unknown
conceptions,Unknown
conceptualisations,Unknown
conceptualization,Noun
conceptualizations,Unknown
conceptualize,Verb (usu participle)
conceptualized,Verb (usu participle)
conceptualizes,Unknown
conceptualizing,Verb (usu participle)
concern,Verb (transitive) or Noun
concerned,Adjective
concerning,Preposition or Adjective
concerns,Unknown
conclusion,Noun
condition,Noun or Verb (usu participle) or Verb (intransitive)
conditional,Adjective
conditionally,Adverb
conditioned,Adjective
conditions,Unknown
confidence,Noun
confidences,Unknown
confident,Adjective or Noun
confidently,Adverb
confuse,Verb (transitive)
confused,Verb (transitive)
confuses,Unknown
confusing,Verb (transitive)
confusingly,Adverb
confusion,Noun
connect,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
connected,Adjective
connecting,Unknown
connection,Noun
connections,Unknown
connects,Unknown
connexion,Noun
connexions,Unknown
conscious,Adjective
consciously,Adverb
consciousness,Noun
conservative,Adjective or Noun
conservatively,Adverb
conservatives,Unknown
consider,Verb (usu participle)
consideration,Noun
considerations,Unknown
considered,Adjective
considering,Preposition or Adverb or Conjunction
considers,Unknown
constancies,Unknown
consumerism,Noun or Adjective
contain,Verb (transitive)
contained,Adjective
container,Noun
containers,Unknown
containing,Unknown
contains,Unknown
content,Noun or Verb (transitive) or Interjection
contented,Adjective
contentedly,Adverb
contentment,Noun
contents,Unknown
continual,Adjective
continually,Adverb
continuation,Noun
continue,Verb (usu participle) or Verb (transitive)
continued,Verb (usu participle)
continues,Unknown
continuing,Verb (usu participle)
continuity,Noun
continuous,Adjective
continuously,Adverb
contribution,Noun
contribution,Noun
control,Verb (usu participle) or Noun
controllable,Adjective
controlled,Verb (usu participle)
controlling,Verb (usu participle)
controls,Unknown
conversation,Noun
conversations,Unknown
conversed,Verb (usu participle)
converses,Unknown
conversing,Verb (usu participle)
cook,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
cooked,Unknown
cooking,Noun or Adjective
cooks,Unknown
cool,Adjective or Adverb or Noun or Verb (usu participle)
cooled,Unknown
cooler,Noun
coolers,Unknown
coolest,Unknown
cooling,Unknown
coolly,Adverb
coolness,Noun
cools,Unknown
cope,Verb (intransitive) or Verb (transitive) or Noun
coped,Verb (usu participle) or Verb (transitive)
copes,Unknown
copied,Unknown
copier,Noun
copiers,Unknown
copies,Plural Noun
coping,Noun
copy,Noun or Verb (usu participle)
copying,Unknown
corner,Noun or Verb (transitive) or Verb (intransitive)
corners,Unknown
corp,Noun
correct,Verb (transitive) or Adjective
corrected,Unknown
correcting,Unknown
correction,Noun
corrections,Unknown
corrective,Adjective or Noun
correctly,Adverb
corrects,Unknown
cost,Noun or Verb (usu participle)
costly,Adjective
costs,Unknown
cottage,Noun
cottages,Unknown
cough,Verb (intransitive) or Verb (transitive) or Noun
coughed,Unknown
coughing,Unknown
coughs,Unknown
could,Verb (usu participle)
couldn(|)t,Unknown
council,Noun
councillor,Noun
councillors,Unknown
councilor,Noun
councils,Unknown
count,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
counted,Unknown
counter,Noun or Adverb or Adjective or Verb (usu participle) or Verb (transitive)
countered,Unknown
counters,Unknown
counties,Plural Noun
counting,Unknown
countless,Adjective
countries,Plural Noun
country,Noun
countryside,Noun
counts,Unknown
county,Noun or Adjective
course,Noun or Verb (intransitive) or Verb (transitive)
courses,Plural Noun
court,Noun or Verb (usu participle) or Verb (transitive)
courts,Unknown
cover,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
coverage,Noun
covered,Unknown
covering,Noun
covers,Noun
cow,Noun or Verb (transitive)
cows,Unknown
crack,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun or Adjective
cracked,Adjective
cracking,Adjective or Adverb or Noun
cracks,Unknown
cream,Noun or Verb (transitive) or Verb (intransitive)
creamier,Adjective
creamiest,Adjective
creaminess,Noun
creams,Unknown
creamy,Adjective
cried,Verb (usu participle)
cries,Verb (usu participle)
crime,Noun
crimes,Unknown
criminal,Noun or Adjective
criminally,Adverb
criminals,Unknown
crises,Plural Noun
crisis,Noun
crisp,Adjective or Verb (usu participle) or Noun
crisped,Unknown
crispier,Adjective
crispiest,Adjective
crispiness,Noun
crisping,Unknown
crisply,Adverb
crisps,Unknown
crispy,Adjective
criterion,Noun
critic,Noun
critical,Adjective
critically,Adverb
critics,Unknown
cross,Noun or Verb (transitive) or Adjective or Verb (usu participle) or Verb (intransitive)
crossed,Adjective
crosses,Unknown
crossing,Noun
crossly,Adverb
crowd,Noun or Verb (intransitive) or Verb (transitive)
crowded,Adjective
crowding,Unknown
crowds,Unknown
cry,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
crying,Adjective
cup,Noun or Verb (usu participle) or Verb (transitive)
cupboard,Noun
cupboards,Unknown
cups,Unknown
current,Adjective or Noun
currently,Adverb
currents,Unknown
curtain,Noun or Verb (transitive)
curtains,Noun
customer,Noun
customers,Unknown
cut,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Adjective or Noun
cuts,Unknown
cutting,Noun or Adjective
cyclist,Noun
cyclists,Unknown
dad,Noun
dads,Unknown
daily,Adjective or Noun
damage,Noun or Verb (transitive) or Verb (intransitive)
damaged,Verb (usu participle)
damages,Plural Noun
damaging,Verb (usu participle)
damn,Interjection or Adjective or Adverb or Noun
dance,Verb (intransitive) or Verb (transitive) or Noun
danced,Verb (usu participle)
dancer,Noun
dancers,Unknown
dances,Unknown
dancing,Verb (usu participle)
danger,Noun
dangerous,Adjective
dangerously,Adverb
dangers,Unknown
dare,Verb (transitive) or Noun
dared,Verb (usu participle)
dares,Unknown
daring,Adjective or Noun
dark,Adjective or Noun or Verb (usu participle)
darken,Verb (usu participle)
darkened,Unknown
darkener,Noun
darkeners,Unknown
darkening,Unknown
darkens,Unknown
darker,Unknown
darkest,Unknown
darkly,Adverb
darkness,Noun
data,Noun
date,Noun or Verb (transitive) or Verb (intransitive)
dated,Adjective
dates,Plural Noun
dating,Verb (usu participle)
datum,Noun
daughter,Noun
daughters,Unknown
day,Noun
daylight,Noun
days,Adverb
dead,Adjective or Noun or Adverb
deaden,Verb (usu participle) or Verb (transitive)
deadened,Unknown
deadening,Noun
deadens,Unknown
deadly,Adjective or Adverb
deal,Verb (usu participle) or Verb (transitive) or Noun or Adjective
dealing,Noun
dealings,Plural Noun
deals,Unknown
dealt,Verb (usu participle)
dear,Adjective or Interjection or Noun or Adverb
dearer,Unknown
dearest,Unknown
dearly,Adverb
dears,Unknown
death,Noun
deathly,Adjective
deaths,Unknown
debt,Noun
debtor,Noun
debtors,Unknown
debts,Unknown
decent,Adjective
decently,Adverb
decide,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
decided,Adjective
decidedly,Adverb
decides,Unknown
deciding,Verb (usu participle)
decision,Noun
decisions,Unknown
declaration,Noun
declarations,Unknown
declare,Verb (usu participle) or Verb (intransitive)
declared,Adjective
declares,Unknown
declaring,Verb (usu participle)
decorate,Verb (transitive)
decorated,Verb (transitive)
decorates,Unknown
decorating,Verb (transitive)
decoration,Noun
decorations,Unknown
decorative,Adjective
decoratively,Adverb
decorator,Noun
decorators,Unknown
deep,Adjective or Noun or Adverb
deepen,Verb (usu participle)
deepened,Unknown
deepening,Unknown
deepens,Unknown
deeper,Unknown
deepest,Unknown
deeply,Adverb
defence,Noun
defenceless,Adjective
defencelessly,Adverb
defences,Unknown
defend,Verb (usu participle) or Verb (transitive)
defended,Unknown
defender,Noun
defenders,Unknown
defending,Unknown
defends,Unknown
defense,Noun
defenses,Unknown
defensible,Adjective
defensibly,Adverb
defensive,Adjective or Noun
defensively,Adverb
definition,Noun
definitively,Adverb
deg,Noun
degree,Noun or Adjective
degrees,Unknown
delay,Verb (transitive) or Verb (intransitive) or Noun
delayed,Unknown
delaying,Unknown
delays,Unknown
delegate,Noun or Verb (usu participle) or Verb (transitive)
delegated,Verb (usu participle)
delegates,Unknown
delegating,Verb (usu participle)
delegation,Noun
delegations,Unknown
delight,Verb (transitive) or Verb (intransitive) or Noun
delighted,Adjective
delightedly,Adverb
delightful,Adjective
delightfully,Adverb
delighting,Unknown
delights,Unknown
deliver,Verb (usu participle)
delivered,Unknown
deliveries,Plural Noun
delivering,Unknown
delivers,Unknown
delivery,Noun
demand,Verb (transitive) or Noun
demanded,Unknown
demanding,Adjective
demands,Unknown
demo,Noun
democrat,Noun
democratic,Adjective
democratically,Adverb
democratisation,Noun
democratization,Noun
democrats,Unknown
demos,Noun
deny,Verb (usu participle)
department,Noun
departmental,Adjective
departmentally,Adverb
departments,Unknown
depend,Verb (intransitive)
dependable,Adjective
dependably,Adverb
dependant,Noun
dependants,Unknown
depended,Unknown
dependent,Adjective or Noun
dependents,Unknown
depending,Unknown
depends,Unknown
depressingly,Adverb
depressions,Unknown
depressive,Adjective
depressives,Unknown
dept,Noun
depth,Noun
depths,Unknown
depts,Unknown
deputies,Plural Noun
deputy,Noun
describe,Verb (transitive)
described,Verb (transitive)
describes,Unknown
describing,Verb (transitive)
description,Noun
descriptions,Unknown
descriptive,Adjective
desirability,Noun
desirable,Adjective or Noun
desire,Verb (transitive) or Noun
desired,Adjective
desires,Unknown
desiring,Verb (usu participle)
desirous,Adjective
desk,Noun
desks,Unknown
desperate,Adjective
desperately,Adverb
desperation,Noun
destroy,Verb (usu participle) or Verb (intransitive)
destroyed,Unknown
destroyer,Noun
destroyers,Unknown
destroying,Unknown
destroys,Unknown
destruction,Noun
destructive,Adjective
detail,Noun or Verb (transitive)
detailed,Adjective
detailing,Unknown
details,Unknown
determinant,Adjective or Noun
determinants,Unknown
determination,Noun
determinations,Unknown
determine,Verb (usu participle) or Verb (transitive)
determined,Adjective
determinedly,Adverb
determines,Unknown
determining,Verb (usu participle)
develop,Verb (usu participle) or Verb (transitive)
developed,Verb (intransitive) or Verb (transitive)
developer,Noun
developers,Unknown
developing,Verb (intransitive) or Verb (transitive)
development,Noun
developmental,Adverb
developmentally,Unknown
developments,Unknown
develops,Unknown
diagram,Noun or Verb (usu participle)
diagrammatic,Adjective
diagrammatically,Adverb
diagrammed,Verb (usu participle)
diagramming,Verb (usu participle)
diagrams,Unknown
diaries,Plural Noun
diary,Noun
dictionaries,Plural Noun
